transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km
TXS2-02904,57.25,16.23,255,4,5.44
TXS2-02905,38.41,21.14,761,1,2.53
TXS2-02906,22.27,10.73,374,6,4.82
TXS2-02907,48.19,21.02,280,2,2.65
TXS2-02908,143.23,0.05,139,4,0.83
TXS2-02909,289.41,10.15,52,5,1.64
TXS2-02910,39.32,20.12,33,5,9.44
TXS2-02911,125.09,10.85,374,6,5.68
TXS2-02912,41.77,23.55,664,3,2.31
TXS2-02913,93.6,15.38,86,1,2.99
TXS2-02914,67.28,10.65,280,4,3.21
TXS2-02915,28.65,10.93,30,4,1.44
TXS2-02916,34.13,20.96,185,5,8.33
TXS2-02917,65.27,16.2,39,4,7.68
TXS2-02918,42.8,20.1,273,2,6.78
TXS2-02919,115.98,19.57,188,4,2.78
TXS2-02920,99.18,21.26,14,1,12.57
TXS2-02921,53.02,21.2,325,6,3.96
TXS2-02922,54.88,16.53,145,2,2.0
TXS2-02923,18.56,6.95,555,3,1.5
TXS2-02924,52.18,18.45,340,7,17.07
TXS2-02925,29.54,17.24,55,2,3.55
TXS2-02926,161.62,22.93,174,4,29.82
TXS2-02927,171.36,18.29,112,5,15.42
TXS2-02928,295.15,17.84,891,2,10.94
TXS2-02929,57.82,11.73,139,3,3.22
TXS2-02930,174.46,20.11,81,4,16.66
TXS2-02931,25.97,15.79,43,4,6.63
TXS2-02932,87.04,21.38,230,2,18.51
TXS2-02933,65.63,21.58,352,3,12.87
TXS2-02934,73.65,12.63,179,3,4.83
TXS2-02935,101.56,16.29,203,3,18.5
TXS2-02936,28.53,14.4,207,3,11.71
TXS2-02937,399.12,10.59,780,2,1.44
TXS2-02938,27.15,19.32,195,3,23.03
TXS2-02939,127.51,19.48,15,5,6.96
TXS2-02940,52.97,8.05,707,2,7.08
TXS2-02941,29.55,15.29,11,2,12.14
TXS2-02942,73.61,17.67,652,3,1.36
TXS2-02943,111.85,19.36,461,3,1.38
TXS2-02944,51.14,21.09,285,6,1.4
TXS2-02945,129.73,12.44,156,2,2.12
TXS2-02946,55.74,22.52,127,3,30.72
TXS2-02947,31.44,20.68,159,3,2.05
TXS2-02948,45.24,20.98,84,1,22.94
TXS2-02949,135.07,18.75,325,3,2.55
TXS2-02950,155.6,5.8,198,2,2.69
TXS2-02951,27.42,20.07,40,7,1.74
TXS2-02952,84.25,9.05,479,4,1.39
TXS2-02953,136.92,17.76,5,2,9.61
TXS2-02954,144.51,15.08,59,5,5.98
TXS2-02955,24.2,21.77,207,3,5.87
TXS2-02956,19.46,13.06,105,3,20.24
TXS2-02957,69.07,22.39,121,3,12.28
TXS2-02958,71.83,17.56,477,3,12.41
TXS2-02959,105.95,14.93,445,6,25.24
TXS2-02960,52.8,22.5,79,4,2.28
TXS2-02961,37.93,22.91,457,2,19.95
TXS2-02962,108.87,15.19,207,4,3.63
TXS2-02963,199.52,13.61,210,4,32.37
TXS2-02964,61.6,12.4,157,5,2.95
TXS2-02965,206.76,19.24,268,4,0.91
TXS2-02966,159.01,15.93,8,2,3.35
TXS2-02967,128.44,6.73,328,3,7.16
TXS2-02968,51.86,16.41,645,2,7.44
TXS2-02969,53.77,11.61,319,2,28.84
TXS2-02970,149.41,8.66,49,3,7.39
TXS2-02971,120.71,10.49,242,6,18.39
TXS2-02972,70.63,13.29,176,4,9.71
TXS2-02973,114.41,13.93,194,5,2.24
TXS2-02974,29.48,10.47,591,5,10.06
TXS2-02975,130.76,22.98,683,3,8.78
TXS2-02976,100.95,23.19,10,5,23.68
TXS2-02977,78.59,11.18,169,3,10.39
TXS2-02978,68.2,14.15,299,2,32.49
TXS2-02979,33.15,23.04,512,5,10.53
TXS2-02980,72.13,21.0,261,3,7.66
TXS2-02981,79.8,11.41,348,2,5.3
TXS2-02982,75.24,11.79,704,1,1.07
TXS2-02983,18.69,18.96,251,4,16.16
TXS2-02984,124.82,23.12,354,4,13.16
TXS2-02985,107.17,21.09,401,1,12.19
TXS2-02986,55.88,23.07,279,3,5.11
TXS2-02987,65.61,12.23,258,3,3.91
TXS2-02988,99.73,10.23,24,6,1.2
TXS2-02989,186.74,19.97,79,5,3.15
TXS2-02990,172.32,13.9,75,2,32.2
TXS2-02991,49.65,21.12,394,2,25.4
TXS2-02992,280.43,17.16,245,2,0.3
TXS2-02993,154.35,22.45,19,3,2.76
TXS2-02994,91.53,17.78,172,1,0.53
TXS2-02995,101.03,18.25,136,1,4.07
TXS2-02996,6.01,0.53,122,6,2.34
TXS2-02997,128.1,17.79,492,2,18.06
TXS2-02998,78.23,9.17,635,2,1.43
TXS2-02999,28.93,17.66,284,4,5.88
TXS2-03000,196.36,14.52,157,3,4.17
