transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km
TXS3-02894,28.29,12.83,4,1,5.74
TXS3-02895,17.94,11.44,74,6,1.76
TXS3-02896,64.18,14.16,10,2,20.81
TXS3-02897,76.16,17.95,183,2,24.81
TXS3-02898,60.93,7.77,36,1,2.68
TXS3-02899,19.8,8.91,256,4,5.35
TXS3-02900,12.47,16.79,2,2,0.91
TXS3-02901,20.72,14.58,1589,1,7.35
TXS3-02902,40.24,11.77,191,2,3.13
TXS3-02903,62.64,12.86,75,4,8.29
TXS3-02904,38.44,12.95,192,3,4.0
TXS3-02905,21.45,16.11,405,3,0.41
TXS3-02906,47.75,21.51,485,3,0.22
TXS3-02907,9.95,19.18,613,6,30.6
TXS3-02908,24.23,17.98,118,3,20.91
TXS3-02909,14.58,15.5,340,1,0.87
TXS3-02910,24.82,20.96,191,4,3.47
TXS3-02911,20.33,8.62,240,3,4.15
TXS3-02912,32.45,21.53,129,1,5.29
TXS3-02913,55.28,17.7,18,4,1.12
TXS3-02914,69.89,11.11,232,4,8.93
TXS3-02915,71.96,16.19,546,4,22.1
TXS3-02916,19.82,14.0,151,4,35.04
TXS3-02917,10.82,8.8,5,1,6.64
TXS3-02918,183.87,12.63,779,3,6.81
TXS3-02919,67.31,14.35,171,1,11.02
TXS3-02920,77.67,19.66,955,1,9.59
TXS3-02921,63.02,18.87,276,3,0.6
TXS3-02922,61.73,13.96,69,2,7.5
TXS3-02923,24.14,22.51,947,2,13.01
TXS3-02924,103.44,18.98,53,4,2.07
TXS3-02925,22.29,21.8,170,1,4.14
TXS3-02926,44.3,15.03,1013,2,8.78
TXS3-02927,16.48,17.77,833,3,8.18
TXS3-02928,35.68,13.49,449,1,3.07
TXS3-02929,37.42,18.2,323,4,29.97
TXS3-02930,9.97,6.83,1494,6,4.19
TXS3-02931,18.76,19.86,340,2,12.76
TXS3-02932,56.08,22.61,179,4,10.73
TXS3-02933,156.96,13.09,10,1,1.73
TXS3-02934,40.58,15.87,547,3,3.47
TXS3-02935,23.12,17.05,142,3,1.24
TXS3-02936,35.33,22.75,761,3,5.87
TXS3-02937,13.86,12.2,362,1,4.66
TXS3-02938,63.69,17.54,297,2,1.56
TXS3-02939,33.25,12.93,342,3,7.45
TXS3-02940,23.88,21.82,342,2,2.65
TXS3-02941,94.58,15.65,390,1,15.2
TXS3-02942,57.6,11.95,240,3,8.83
TXS3-02943,101.01,20.01,618,1,3.36
TXS3-02944,144.18,10.44,2,2,3.66
TXS3-02945,59.28,17.81,112,2,0.77
TXS3-02946,58.87,16.46,517,4,13.5
TXS3-02947,16.68,21.14,63,4,4.11
TXS3-02948,20.15,13.32,202,4,13.22
TXS3-02949,50.1,14.71,47,1,2.94
TXS3-02950,15.42,16.79,509,4,10.34
TXS3-02951,30.93,22.16,186,3,2.96
TXS3-02952,22.35,19.19,50,3,1.24
TXS3-02953,20.0,11.96,137,2,8.69
TXS3-02954,26.09,15.08,864,3,1.98
TXS3-02955,60.04,10.41,712,4,16.28
TXS3-02956,77.97,8.49,1590,1,0.61
TXS3-02957,29.87,16.47,40,2,17.7
TXS3-02958,9.09,12.29,452,1,1.04
TXS3-02959,64.5,20.44,234,2,0.61
TXS3-02960,60.09,13.33,8,3,2.15
TXS3-02961,46.75,12.42,887,1,6.36
TXS3-02962,32.41,22.4,182,2,8.75
TXS3-02963,32.91,20.91,207,3,1.65
TXS3-02964,34.02,9.58,187,3,1.21
TXS3-02965,32.8,10.89,214,2,7.04
TXS3-02966,16.89,17.99,211,4,11.41
TXS3-02967,34.25,18.22,583,3,6.84
TXS3-02968,92.66,14.03,403,4,15.44
TXS3-02969,23.1,11.79,1644,2,45.52
TXS3-02970,12.2,18.02,272,3,26.55
TXS3-02971,24.45,15.38,357,3,1.33
TXS3-02972,248.52,16.33,392,1,33.71
TXS3-02973,46.76,10.21,34,3,7.73
TXS3-02974,47.39,16.52,676,2,5.55
TXS3-02975,11.1,14.72,148,2,5.47
TXS3-02976,45.83,14.38,778,4,2.09
TXS3-02977,21.34,20.02,272,2,11.34
TXS3-02978,27.43,12.04,116,2,7.77
TXS3-02979,26.04,13.33,812,5,1.71
TXS3-02980,72.9,13.56,638,2,2.55
TXS3-02981,22.39,16.14,616,2,5.8
TXS3-02982,48.3,22.15,759,2,9.47
TXS3-02983,37.79,23.3,2661,2,10.39
TXS3-02984,29.3,14.6,12,2,5.52
TXS3-02985,41.02,20.76,843,1,17.39
TXS3-02986,59.98,22.14,150,1,6.34
TXS3-02987,34.33,7.12,1164,5,4.62
TXS3-02988,51.52,20.99,451,1,3.17
TXS3-02989,61.79,17.63,45,4,26.03
TXS3-02990,25.51,15.73,492,7,4.4
TXS3-02991,81.96,18.7,108,3,1.67
TXS3-02992,78.36,10.62,15,4,1.83
TXS3-02993,16.95,14.4,448,4,2.38
TXS3-02994,19.63,22.17,126,4,86.47
TXS3-02995,65.08,14.85,459,3,2.81
TXS3-02996,9.27,16.4,112,2,3.49
TXS3-02997,27.06,12.88,194,3,8.01
TXS3-02998,49.51,13.51,750,3,25.86
TXS3-02999,36.91,16.81,597,3,21.46
TXS3-03000,41.74,19.68,657,2,27.36
