transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km
TXS1-02895,46.11,16.41,310,2,10.17
TXS1-02896,16.55,20.13,331,2,3.16
TXS1-02897,183.94,23.72,164,2,21.49
TXS1-02898,35.15,20.09,635,4,13.9
TXS1-02899,16.42,17.29,230,3,9.06
TXS1-02900,54.76,13.89,46,1,5.75
TXS1-02901,22.15,18.31,1088,1,4.28
TXS1-02902,8.53,9.63,5,2,27.49
TXS1-02903,59.67,13.57,2219,3,24.05
TXS1-02904,89.06,14.68,4,3,33.31
TXS1-02905,13.6,15.17,187,1,9.53
TXS1-02906,46.18,11.53,456,2,4.15
TXS1-02907,59.61,12.7,787,2,83.22
TXS1-02908,59.78,13.99,865,3,23.58
TXS1-02909,42.75,20.12,106,2,9.04
TXS1-02910,22.9,10.81,193,3,41.58
TXS1-02911,50.46,8.19,359,3,29.08
TXS1-02912,15.12,16.28,884,3,4.6
TXS1-02913,52.5,14.35,18,2,22.52
TXS1-02914,22.5,23.21,735,5,0.98
TXS1-02915,64.01,17.7,15,1,10.64
TXS1-02916,31.36,12.16,761,1,4.99
TXS1-02917,23.2,23.78,63,1,10.69
TXS1-02918,75.79,6.49,30,4,4.9
TXS1-02919,75.3,11.75,473,3,7.97
TXS1-02920,11.34,10.27,398,3,11.26
TXS1-02921,26.33,19.03,572,2,3.1
TXS1-02922,43.43,12.48,27,1,6.96
TXS1-02923,83.23,21.21,634,2,15.83
TXS1-02924,33.9,14.93,822,4,4.8
TXS1-02925,14.6,17.28,235,2,11.62
TXS1-02926,35.41,17.69,344,2,25.53
TXS1-02927,23.74,23.8,135,3,14.15
TXS1-02928,75.5,19.27,777,1,6.74
TXS1-02929,58.69,16.88,680,6,11.22
TXS1-02930,5.72,13.9,45,3,6.03
TXS1-02931,34.27,14.72,1969,3,3.47
TXS1-02932,38.54,12.29,1151,1,8.89
TXS1-02933,6.99,16.39,747,4,1.0
TXS1-02934,20.23,21.42,1092,1,5.22
TXS1-02935,52.0,19.72,161,3,0.49
TXS1-02936,47.24,21.47,409,1,8.48
TXS1-02937,19.98,21.02,14,1,1.02
TXS1-02938,24.59,16.54,245,1,16.76
TXS1-02939,23.15,14.95,274,1,102.97
TXS1-02940,22.54,19.16,6,3,8.18
TXS1-02941,19.11,8.56,18,2,5.15
TXS1-02942,83.19,22.94,437,2,6.89
TXS1-02943,163.48,18.01,699,4,7.74
TXS1-02944,78.73,23.93,1032,2,1.97
TXS1-02945,156.63,15.29,44,2,7.86
TXS1-02946,79.24,14.08,892,3,0.8
TXS1-02947,46.66,14.71,78,2,0.35
TXS1-02948,58.84,18.58,2353,1,12.48
TXS1-02949,8.6,16.6,319,4,1.59
TXS1-02950,50.17,19.64,180,1,37.9
TXS1-02951,61.84,16.74,106,3,4.82
TXS1-02952,10.74,18.04,74,2,46.83
TXS1-02953,16.02,18.5,17,2,10.72
TXS1-02954,60.94,15.4,755,2,6.03
TXS1-02955,14.3,10.85,967,3,16.27
TXS1-02956,11.4,7.77,553,3,4.47
TXS1-02957,29.27,8.62,63,3,12.69
TXS1-02958,67.35,21.08,191,4,3.32
TXS1-02959,26.51,16.04,30,3,3.02
TXS1-02960,30.34,17.15,367,1,42.1
TXS1-02961,25.33,20.97,154,3,16.33
TXS1-02962,81.37,14.61,421,5,4.07
TXS1-02963,17.8,18.81,201,1,24.47
TXS1-02964,21.77,16.34,1068,2,10.16
TXS1-02965,39.45,16.58,129,1,8.53
TXS1-02966,48.6,12.94,756,2,0.55
TXS1-02967,42.78,16.17,1983,2,17.62
TXS1-02968,79.82,21.46,139,5,63.7
TXS1-02969,10.92,17.24,490,1,1.42
TXS1-02970,25.21,13.92,105,3,9.52
TXS1-02971,16.56,15.9,960,1,0.86
TXS1-02972,13.57,10.28,187,3,13.34
TXS1-02973,51.24,8.45,764,2,7.63
TXS1-02974,40.95,8.65,164,5,4.64
TXS1-02975,91.62,0.47,1470,3,15.48
TXS1-02976,20.4,11.98,136,4,8.75
TXS1-02977,8.5,15.73,403,2,10.97
TXS1-02978,37.98,17.92,204,5,3.4
TXS1-02979,14.48,14.23,160,3,6.73
TXS1-02980,11.59,21.19,174,3,16.46
TXS1-02981,84.79,16.54,495,3,14.25
TXS1-02982,89.85,18.1,358,3,5.62
TXS1-02983,59.18,11.07,1113,1,12.09
TXS1-02984,48.94,13.19,2075,4,11.52
TXS1-02985,17.59,13.72,199,2,0.81
TXS1-02986,36.09,23.15,11,1,4.1
TXS1-02987,59.9,15.47,369,2,6.92
TXS1-02988,49.07,20.69,269,2,6.27
TXS1-02989,28.99,16.81,106,2,16.07
TXS1-02990,17.18,18.98,283,2,20.63
TXS1-02991,22.54,11.49,1305,2,37.38
TXS1-02992,8.77,14.56,644,2,16.09
TXS1-02993,19.52,21.04,306,3,8.34
TXS1-02994,20.46,16.65,21,2,4.81
TXS1-02995,34.86,14.71,1035,4,15.65
TXS1-02996,40.03,21.72,21,2,25.67
TXS1-02997,15.14,13.21,84,2,3.45
TXS1-02998,106.05,18.29,166,3,21.32
TXS1-02999,34.83,14.26,130,2,1.08
TXS1-03000,26.29,15.83,750,2,1.45
