transaction_id,montant_eur,heure,anciennete_client_j,nb_articles,distance_domicile_km,fraude
TXREF-02280,8.34,21.87,1426,1,6.75,0
TXREF-02281,84.72,16.44,457,2,5.93,0
TXREF-02282,35.15,21.52,380,4,2.26,0
TXREF-02283,77.14,17.41,608,1,8.08,0
TXREF-02284,42.5,21.55,6,3,24.26,1
TXREF-02285,48.43,11.95,92,3,19.63,0
TXREF-02286,45.21,13.08,251,2,2.74,0
TXREF-02287,57.52,17.38,127,1,3.04,0
TXREF-02288,179.42,6.7,35,2,17.58,1
TXREF-02289,70.04,17.56,1754,2,2.77,0
TXREF-02290,11.16,16.35,219,4,2.51,0
TXREF-02291,48.02,10.36,914,4,2.49,0
TXREF-02292,79.19,15.35,7,2,4.88,0
TXREF-02293,82.76,23.18,143,3,23.36,0
TXREF-02294,25.61,9.35,27,2,6.12,0
TXREF-02295,80.54,14.28,5,5,3.89,1
TXREF-02296,67.9,21.02,165,1,24.53,0
TXREF-02297,221.9,15.33,27,2,3.11,1
TXREF-02298,20.29,16.14,1067,1,2.21,0
TXREF-02299,24.16,15.28,659,2,4.59,0
TXREF-02300,27.93,14.23,228,3,4.5,0
TXREF-02301,24.46,14.92,32,2,8.47,0
TXREF-02302,18.34,19.03,420,1,66.69,0
TXREF-02303,4.76,0.78,2383,2,1.82,0
TXREF-02304,25.46,11.45,45,3,4.4,0
TXREF-02305,45.42,17.3,88,1,13.47,0
TXREF-02306,24.41,16.19,115,2,15.48,1
TXREF-02307,140.26,16.18,144,4,58.64,0
TXREF-02308,35.15,19.48,205,3,18.61,0
TXREF-02309,88.19,12.94,612,4,4.23,0
TXREF-02310,42.02,12.24,320,2,5.11,0
TXREF-02311,63.12,12.87,1077,4,2.46,0
TXREF-02312,42.57,8.87,362,2,5.54,0
TXREF-02313,93.27,9.12,174,3,12.42,0
TXREF-02314,36.24,15.99,45,4,6.0,0
TXREF-02315,49.76,9.54,121,3,5.29,0
TXREF-02316,45.32,10.56,650,6,12.8,0
TXREF-02317,28.29,13.67,396,1,16.79,0
TXREF-02318,46.6,15.51,392,1,14.38,0
TXREF-02319,173.95,20.98,264,2,20.16,0
TXREF-02320,28.65,16.55,948,4,8.08,0
TXREF-02321,47.09,11.44,420,2,2.04,0
TXREF-02322,86.11,20.78,183,1,3.66,0
TXREF-02323,79.12,16.33,125,2,4.26,0
TXREF-02324,35.11,9.48,587,2,7.33,0
TXREF-02325,6.26,14.81,204,1,19.31,0
TXREF-02326,50.5,21.85,907,4,8.09,0
TXREF-02327,7.04,18.64,504,2,2.03,0
TXREF-02328,100.32,19.98,224,5,13.83,0
TXREF-02329,39.33,14.4,125,2,9.31,0
TXREF-02330,71.5,13.3,44,1,9.99,1
TXREF-02331,18.18,23.66,36,5,73.16,0
TXREF-02332,11.38,21.53,227,2,88.96,0
TXREF-02333,42.0,11.75,494,3,11.47,0
TXREF-02334,33.98,12.3,565,1,5.1,0
TXREF-02335,24.44,16.1,678,3,14.78,0
TXREF-02336,37.0,9.15,891,1,0.44,0
TXREF-02337,255.33,17.17,192,2,1.31,0
TXREF-02338,63.49,15.22,890,2,24.03,0
TXREF-02339,74.12,13.21,169,2,3.36,0
TXREF-02340,63.92,20.06,279,1,3.31,0
TXREF-02341,101.01,19.58,154,2,20.05,0
TXREF-02342,30.36,18.15,2155,2,7.86,0
TXREF-02343,7.93,17.34,76,2,6.61,0
TXREF-02344,30.39,17.68,120,2,9.26,0
TXREF-02345,62.46,9.36,48,3,15.55,0
TXREF-02346,17.32,17.46,254,1,35.2,0
TXREF-02347,30.66,15.09,769,4,1.32,0
TXREF-02348,21.16,22.04,166,3,11.01,0
TXREF-02349,102.66,11.44,257,1,27.65,0
TXREF-02350,59.72,12.15,395,5,0.6,0
TXREF-02351,55.65,10.38,243,2,12.49,0
TXREF-02352,54.46,19.31,98,2,5.56,0
TXREF-02353,33.89,12.48,312,1,1.45,0
TXREF-02354,40.13,19.13,170,2,4.49,0
TXREF-02355,14.83,14.27,178,2,47.5,0
TXREF-02356,7.21,17.54,262,2,0.78,0
TXREF-02357,38.79,10.95,39,4,14.51,0
TXREF-02358,43.96,17.06,257,4,1.89,0
TXREF-02359,83.15,9.91,275,1,61.56,0
TXREF-02360,107.92,17.73,566,3,132.43,0
TXREF-02361,107.81,8.51,465,2,2.39,0
TXREF-02362,16.97,13.67,93,1,5.45,0
TXREF-02363,27.01,19.2,315,3,14.48,0
TXREF-02364,49.2,16.23,1097,2,25.29,0
TXREF-02365,215.5,15.35,1452,3,11.31,1
TXREF-02366,101.06,20.03,340,3,1.19,0
TXREF-02367,77.94,11.65,433,3,2.2,0
TXREF-02368,26.33,20.47,454,3,7.08,0
TXREF-02369,18.43,15.51,992,3,3.4,0
TXREF-02370,61.44,16.85,304,3,6.6,0
TXREF-02371,15.76,14.24,79,4,1.51,0
TXREF-02372,29.32,13.1,948,2,1.98,0
TXREF-02373,32.05,16.45,1060,3,1.53,0
TXREF-02374,109.61,14.83,117,2,11.99,1
TXREF-02375,26.97,13.46,118,1,14.35,0
TXREF-02376,6.01,19.07,306,3,6.13,0
TXREF-02377,50.06,17.05,166,2,0.93,0
TXREF-02378,21.05,15.41,256,2,8.2,0
TXREF-02379,35.9,12.06,575,1,5.57,0
TXREF-02380,32.71,17.77,127,4,26.1,0
TXREF-02381,28.59,14.78,912,2,5.66,0
TXREF-02382,61.5,14.84,67,3,1.97,0
TXREF-02383,11.55,22.25,240,1,6.59,0
TXREF-02384,23.99,16.14,81,2,3.07,0
TXREF-02385,56.97,21.72,288,2,3.2,0
TXREF-02386,22.37,22.9,154,1,3.62,0
TXREF-02387,10.93,20.35,179,1,4.09,0
TXREF-02388,56.34,11.65,152,4,4.39,0
TXREF-02389,78.15,16.39,316,2,3.59,0
TXREF-02390,33.7,13.73,492,2,14.05,0
TXREF-02391,8.48,15.46,818,3,1.59,0
TXREF-02392,57.88,20.43,157,3,6.59,0
TXREF-02393,10.54,13.0,559,3,3.17,0
TXREF-02394,43.48,19.96,27,1,3.04,0
TXREF-02395,18.38,14.85,240,6,15.72,0
TXREF-02396,15.1,11.95,49,2,14.98,0
TXREF-02397,25.33,18.03,64,2,8.34,0
TXREF-02398,30.51,16.28,127,2,17.33,0
TXREF-02399,21.89,12.61,279,3,40.5,0
TXREF-02400,53.19,17.53,230,3,14.06,0
TXREF-02401,25.25,11.34,313,2,7.11,0
TXREF-02402,70.51,13.91,1802,3,16.98,0
TXREF-02403,42.63,12.63,343,2,1.73,0
TXREF-02404,21.07,16.4,563,2,3.19,0
TXREF-02405,18.66,19.02,322,1,5.76,0
TXREF-02406,10.63,16.43,253,1,7.65,0
TXREF-02407,42.92,15.9,562,3,1.58,0
TXREF-02408,26.97,12.8,735,5,1.08,0
TXREF-02409,6.31,19.86,280,5,4.51,0
TXREF-02410,23.67,18.54,1228,3,9.05,0
TXREF-02411,18.2,9.49,90,2,33.6,0
TXREF-02412,108.25,16.74,1066,5,5.71,0
TXREF-02413,10.22,7.12,789,4,9.51,0
TXREF-02414,12.33,21.29,445,1,6.05,0
TXREF-02415,77.41,14.33,870,2,92.91,1
TXREF-02416,92.47,9.43,30,1,9.78,1
TXREF-02417,20.36,10.96,3,2,1.99,0
TXREF-02418,22.08,8.77,507,3,10.49,0
TXREF-02419,54.25,15.23,49,1,6.88,0
TXREF-02420,6.52,9.75,82,5,4.37,0
TXREF-02421,9.12,15.61,618,5,2.89,0
TXREF-02422,28.44,13.02,490,3,6.34,0
TXREF-02423,106.26,12.48,453,3,3.97,0
TXREF-02424,25.44,15.63,468,2,3.89,0
TXREF-02425,37.44,16.0,136,2,8.46,0
TXREF-02426,78.75,17.67,10,1,11.28,0
TXREF-02427,158.69,18.07,43,2,5.13,0
TXREF-02428,22.98,13.9,488,3,3.56,0
TXREF-02429,34.39,11.97,144,1,3.83,0
TXREF-02430,129.27,14.52,573,2,12.32,0
TXREF-02431,11.63,11.51,880,3,7.09,0
TXREF-02432,72.96,12.64,610,2,2.57,1
TXREF-02433,16.72,12.66,257,2,0.6,0
TXREF-02434,37.48,14.94,310,5,16.73,0
TXREF-02435,29.23,14.01,450,1,1.93,0
TXREF-02436,17.47,15.62,181,1,1.53,0
TXREF-02437,17.15,13.66,195,1,11.47,0
TXREF-02438,42.48,12.14,269,4,1.07,0
TXREF-02439,71.29,14.61,573,2,2.9,0
TXREF-02440,31.71,11.07,1593,3,15.0,0
TXREF-02441,36.62,15.82,79,1,9.94,0
TXREF-02442,52.52,13.09,314,3,3.87,0
TXREF-02443,17.3,18.59,654,3,3.98,0
TXREF-02444,59.3,14.7,100,2,2.49,0
TXREF-02445,62.8,19.12,939,1,3.86,0
TXREF-02446,226.92,15.22,1099,4,3.78,0
TXREF-02447,26.55,20.05,384,3,5.57,0
TXREF-02448,25.03,11.78,545,5,15.49,0
TXREF-02449,60.56,16.57,397,1,9.57,0
TXREF-02450,62.79,13.14,192,1,5.4,0
TXREF-02451,23.68,9.12,166,2,3.27,0
TXREF-02452,26.04,13.38,51,2,14.15,0
TXREF-02453,51.4,14.61,669,2,19.69,0
TXREF-02454,19.19,18.24,527,4,6.24,0
TXREF-02455,25.9,13.62,171,2,10.08,0
TXREF-02456,37.13,13.77,480,2,0.44,0
TXREF-02457,71.31,13.82,652,1,2.92,0
TXREF-02458,22.53,20.08,128,2,1.26,0
TXREF-02459,9.24,21.36,64,2,7.22,0
TXREF-02460,8.76,20.51,38,3,1.65,0
TXREF-02461,14.06,13.89,14,4,152.83,0
TXREF-02462,13.52,15.86,112,3,13.92,0
TXREF-02463,31.15,14.41,699,2,8.51,0
TXREF-02464,14.79,8.48,30,2,3.4,0
TXREF-02465,20.99,0.39,527,2,3.72,0
TXREF-02466,19.94,22.63,507,1,8.01,0
TXREF-02467,25.35,17.18,209,2,57.18,0
TXREF-02468,90.22,9.57,496,4,14.06,0
TXREF-02469,56.07,11.26,678,1,10.99,0
TXREF-02470,35.22,14.53,1024,2,4.51,0
TXREF-02471,24.98,15.51,45,3,0.69,0
TXREF-02472,25.48,15.42,185,2,3.71,0
TXREF-02473,44.08,10.85,195,4,3.54,0
TXREF-02474,53.02,21.7,585,1,4.74,0
TXREF-02475,18.11,20.2,92,2,5.54,0
TXREF-02476,35.74,18.59,31,2,6.95,0
TXREF-02477,8.06,12.9,854,4,2.5,0
TXREF-02478,40.55,17.23,66,1,16.25,0
TXREF-02479,60.26,19.91,1176,4,34.66,0
TXREF-02480,28.46,19.62,311,2,4.16,0
TXREF-02481,128.75,13.25,316,4,6.91,0
TXREF-02482,18.46,18.5,332,3,1.82,0
TXREF-02483,40.71,16.96,802,3,1.64,0
TXREF-02484,33.93,14.59,157,1,24.11,0
TXREF-02485,32.39,22.15,1041,1,15.57,0
TXREF-02486,32.06,11.78,1014,3,6.2,0
TXREF-02487,37.6,21.12,314,4,9.24,0
TXREF-02488,64.11,11.61,313,1,10.1,0
TXREF-02489,93.88,0.4,265,3,1.76,0
TXREF-02490,34.76,14.68,842,2,1.27,0
TXREF-02491,62.62,8.64,1,2,0.98,1
TXREF-02492,21.0,22.0,586,3,7.99,0
TXREF-02493,60.43,20.04,1220,2,22.54,0
TXREF-02494,20.11,15.14,519,1,10.82,0
TXREF-02495,76.35,21.63,384,4,2.8,0
TXREF-02496,171.0,20.04,280,7,0.66,0
TXREF-02497,31.88,18.03,98,2,16.02,0
TXREF-02498,7.18,13.55,15,3,6.44,0
TXREF-02499,23.46,18.84,164,4,5.47,0
TXREF-02500,84.52,11.14,1441,1,7.8,0
TXREF-02501,51.84,18.6,884,2,2.75,0
TXREF-02502,41.65,11.11,2,3,3.64,0
TXREF-02503,71.97,19.11,197,4,3.59,0
TXREF-02504,49.34,0.04,17,5,10.63,1
TXREF-02505,83.66,22.52,238,1,2.66,0
TXREF-02506,67.49,20.97,209,1,3.73,0
TXREF-02507,104.13,16.29,367,3,2.96,0
TXREF-02508,45.08,13.87,122,1,2.66,0
TXREF-02509,66.81,19.77,422,2,3.97,0
TXREF-02510,27.91,5.05,995,1,6.17,0
TXREF-02511,22.58,22.02,172,2,11.09,0
TXREF-02512,118.97,14.23,38,1,18.32,0
TXREF-02513,40.68,4.58,65,1,126.15,0
TXREF-02514,62.15,14.97,90,5,17.94,1
TXREF-02515,38.06,16.21,8,1,13.72,0
TXREF-02516,22.82,11.71,410,4,4.84,0
TXREF-02517,35.09,11.73,463,3,17.93,0
TXREF-02518,97.9,13.94,69,2,36.55,0
TXREF-02519,51.92,17.85,284,2,8.85,0
TXREF-02520,10.15,22.13,141,2,6.34,0
TXREF-02521,29.82,18.68,587,2,11.26,0
TXREF-02522,125.62,17.62,371,2,38.16,0
TXREF-02523,29.85,15.22,846,2,2.87,0
TXREF-02524,9.52,19.85,57,2,29.77,0
TXREF-02525,136.05,13.27,163,1,13.54,0
TXREF-02526,56.9,19.25,207,1,3.21,0
TXREF-02527,33.1,14.19,143,2,4.64,0
TXREF-02528,26.64,20.47,339,3,8.89,0
TXREF-02529,75.89,22.68,55,3,2.91,0
TXREF-02530,23.57,15.7,638,2,26.71,0
TXREF-02531,79.58,13.12,266,2,14.18,0
TXREF-02532,51.44,15.66,2507,4,1.36,0
TXREF-02533,41.52,21.15,621,2,13.26,0
TXREF-02534,38.66,9.23,62,3,7.32,0
TXREF-02535,30.69,15.56,1431,1,9.4,0
TXREF-02536,73.91,19.86,419,2,13.55,0
TXREF-02537,18.67,19.65,42,4,7.84,0
TXREF-02538,10.83,19.15,655,1,9.98,0
TXREF-02539,54.18,17.63,53,2,3.12,0
TXREF-02540,54.84,0.48,133,2,32.3,1
TXREF-02541,49.19,16.28,354,5,12.32,0
TXREF-02542,46.69,20.4,324,4,1.8,0
TXREF-02543,27.64,13.81,51,3,12.79,0
TXREF-02544,61.37,19.47,66,2,0.91,0
TXREF-02545,33.69,18.2,90,2,1.13,0
TXREF-02546,24.51,22.85,53,2,32.79,1
TXREF-02547,27.81,12.52,118,3,30.61,0
TXREF-02548,149.14,12.57,291,3,5.04,0
TXREF-02549,9.98,22.37,435,3,10.67,0
TXREF-02550,49.89,10.55,1117,2,9.14,0
TXREF-02551,10.39,20.38,136,3,5.17,0
TXREF-02552,32.2,21.72,193,2,2.42,0
TXREF-02553,25.48,15.29,601,1,1.43,0
TXREF-02554,7.76,17.85,228,4,16.95,0
TXREF-02555,46.07,14.77,751,2,4.35,0
TXREF-02556,26.48,21.54,840,3,0.93,0
TXREF-02557,7.68,10.76,528,3,4.56,0
TXREF-02558,63.72,14.94,403,1,4.55,0
TXREF-02559,97.83,13.62,593,2,100.69,1
TXREF-02560,101.79,13.73,118,5,3.54,0
TXREF-02561,45.08,14.84,260,2,7.99,0
TXREF-02562,35.99,15.66,809,3,8.19,0
TXREF-02563,90.58,14.86,111,1,6.58,0
TXREF-02564,116.9,20.88,126,2,3.58,0
TXREF-02565,78.74,11.44,109,4,7.44,0
TXREF-02566,17.67,12.04,38,2,2.82,0
TXREF-02567,40.24,16.71,114,2,13.58,0
TXREF-02568,47.77,12.64,93,4,6.18,0
TXREF-02569,9.46,9.69,1019,4,2.66,0
TXREF-02570,48.81,17.71,281,3,16.53,0
TXREF-02571,178.85,10.98,663,5,9.13,0
TXREF-02572,55.19,14.11,384,4,4.05,0
TXREF-02573,100.57,20.11,143,1,20.69,1
TXREF-02574,39.71,14.01,177,4,7.41,0
TXREF-02575,33.03,18.23,40,3,15.29,0
TXREF-02576,45.81,15.25,299,1,2.8,0
TXREF-02577,19.35,18.24,374,3,5.04,0
TXREF-02578,17.39,16.52,432,4,13.54,0
TXREF-02579,86.64,22.11,1218,3,4.93,0
TXREF-02580,93.51,20.81,48,2,3.86,0
TXREF-02581,17.05,19.02,739,1,20.35,0
TXREF-02582,69.89,20.2,481,5,24.25,0
TXREF-02583,32.7,20.01,204,2,6.93,0
TXREF-02584,44.46,15.45,50,7,1.22,0
TXREF-02585,48.49,14.26,1042,2,21.12,0
TXREF-02586,71.23,12.18,104,1,0.65,0
TXREF-02587,36.95,18.26,174,3,7.4,0
TXREF-02588,96.09,13.87,130,1,31.06,0
TXREF-02589,43.5,8.99,202,1,2.92,0
TXREF-02590,54.57,17.94,205,3,12.93,0
TXREF-02591,19.11,22.03,500,2,1.45,0
TXREF-02592,164.72,17.57,341,3,4.06,0
TXREF-02593,48.83,15.83,644,1,17.28,0
TXREF-02594,58.17,19.37,539,2,6.19,0
TXREF-02595,10.94,20.92,210,3,0.4,0
TXREF-02596,19.25,20.37,690,1,3.86,0
TXREF-02597,84.88,19.28,1561,1,0.94,0
TXREF-02598,42.8,23.15,319,1,4.93,0
TXREF-02599,8.78,0.51,249,3,2.93,0
TXREF-02600,73.52,17.56,373,2,0.37,0
TXREF-02601,23.53,13.77,368,3,2.65,0
TXREF-02602,96.17,13.67,430,5,1.84,0
TXREF-02603,32.68,13.55,433,3,7.4,0
TXREF-02604,40.34,21.07,808,3,2.61,0
TXREF-02605,81.36,16.9,450,4,8.14,0
TXREF-02606,18.24,21.06,9,1,11.89,0
TXREF-02607,17.03,14.64,384,3,31.03,0
TXREF-02608,30.22,13.88,93,3,7.63,0
TXREF-02609,63.15,15.6,654,3,10.52,1
TXREF-02610,13.35,21.52,623,3,4.77,0
TXREF-02611,10.48,22.53,151,3,2.29,0
TXREF-02612,63.0,19.3,11,4,11.27,1
TXREF-02613,22.55,14.46,113,3,7.04,0
TXREF-02614,26.25,12.38,125,2,6.31,1
TXREF-02615,9.14,18.42,1864,2,5.68,0
TXREF-02616,21.35,13.09,345,2,4.46,0
TXREF-02617,34.62,15.82,493,4,3.11,0
TXREF-02618,68.02,19.49,122,1,5.8,0
TXREF-02619,19.98,11.46,61,4,2.35,0
TXREF-02620,114.81,13.29,123,4,24.22,1
TXREF-02621,21.27,9.12,373,3,7.88,0
TXREF-02622,21.29,13.41,128,2,0.28,0
TXREF-02623,105.31,21.61,3,2,23.82,0
TXREF-02624,40.54,19.67,327,2,27.14,0
TXREF-02625,23.4,18.32,182,4,4.94,0
TXREF-02626,31.13,10.69,515,1,4.02,0
TXREF-02627,92.22,14.65,112,3,23.06,0
TXREF-02628,100.05,14.7,340,3,24.84,0
TXREF-02629,19.33,22.36,450,3,0.98,0
TXREF-02630,33.77,13.47,818,3,14.56,0
TXREF-02631,37.15,12.87,91,1,22.12,0
TXREF-02632,17.11,19.99,1112,1,3.07,0
TXREF-02633,33.45,12.67,861,3,2.29,0
TXREF-02634,34.95,15.09,11,1,12.4,1
TXREF-02635,79.12,5.91,944,5,56.53,1
TXREF-02636,83.04,18.17,1103,4,28.57,0
TXREF-02637,27.47,20.98,375,1,13.9,0
TXREF-02638,29.84,10.63,419,2,5.38,1
TXREF-02639,56.16,12.36,98,1,6.42,0
TXREF-02640,22.84,15.44,158,6,5.83,0
TXREF-02641,53.19,14.06,171,3,4.49,0
TXREF-02642,32.68,15.49,24,4,3.0,0
TXREF-02643,17.32,13.08,1038,3,13.17,0
TXREF-02644,17.48,18.64,1200,3,1.36,0
TXREF-02645,98.68,11.86,673,1,15.33,0
TXREF-02646,31.11,22.61,879,1,3.51,0
TXREF-02647,113.42,17.97,301,3,10.45,0
TXREF-02648,24.05,16.66,200,2,2.67,0
TXREF-02649,42.93,10.67,240,3,1.02,0
TXREF-02650,194.95,16.91,657,2,30.15,0
TXREF-02651,16.26,15.93,789,4,18.03,0
TXREF-02652,8.88,7.22,200,2,4.23,0
TXREF-02653,87.91,22.35,76,4,58.8,1
TXREF-02654,19.2,20.43,556,3,37.06,0
TXREF-02655,34.3,13.57,55,4,11.5,0
TXREF-02656,22.83,20.97,1859,2,1.24,0
TXREF-02657,42.23,17.45,673,1,1.38,0
TXREF-02658,17.56,23.23,175,1,7.38,0
TXREF-02659,30.58,12.54,2203,1,18.9,0
TXREF-02660,48.13,11.93,449,2,39.87,0
TXREF-02661,16.84,15.63,63,3,8.08,0
TXREF-02662,21.03,8.5,477,1,15.1,0
TXREF-02663,27.11,12.41,75,4,22.77,0
TXREF-02664,12.44,20.8,53,6,0.97,0
TXREF-02665,25.68,13.0,1118,2,3.22,0
TXREF-02666,37.92,6.51,984,2,9.76,0
TXREF-02667,26.11,21.71,995,4,11.53,0
TXREF-02668,28.63,11.67,81,3,1.85,0
TXREF-02669,34.32,20.0,299,2,13.1,0
TXREF-02670,21.71,13.41,212,2,14.74,0
TXREF-02671,57.26,18.36,329,2,7.81,0
TXREF-02672,97.9,13.58,309,3,12.61,0
TXREF-02673,24.92,4.49,141,1,8.91,0
TXREF-02674,49.37,16.86,339,2,10.43,0
TXREF-02675,29.3,12.53,298,4,4.75,0
TXREF-02676,45.29,19.0,779,4,2.66,0
TXREF-02677,107.49,19.24,537,1,4.83,0
TXREF-02678,50.21,9.44,1022,3,8.73,0
TXREF-02679,9.71,14.24,770,1,0.59,0
TXREF-02680,48.27,17.11,508,1,1.7,0
TXREF-02681,84.58,15.17,521,3,2.64,0
TXREF-02682,29.68,21.84,539,1,1.16,0
TXREF-02683,71.3,17.17,1021,2,5.79,0
TXREF-02684,21.18,10.81,201,1,0.45,0
TXREF-02685,11.95,12.0,1427,2,9.39,0
TXREF-02686,38.54,13.56,130,2,4.15,0
TXREF-02687,9.83,21.91,8,3,7.47,0
TXREF-02688,29.29,12.96,189,3,21.11,0
TXREF-02689,87.93,22.37,20,2,14.33,0
TXREF-02690,8.8,14.94,315,2,1.59,0
TXREF-02691,13.86,20.69,571,4,2.18,0
TXREF-02692,16.56,21.97,33,1,2.42,0
TXREF-02693,33.26,16.35,151,3,123.0,0
TXREF-02694,26.75,16.48,713,2,0.88,0
TXREF-02695,95.33,0.69,1011,3,4.3,0
TXREF-02696,69.21,20.41,9,3,20.33,1
TXREF-02697,49.73,14.38,830,1,5.51,0
TXREF-02698,38.66,14.9,439,3,4.46,0
TXREF-02699,46.21,12.7,494,2,28.29,0
TXREF-02700,18.72,8.15,590,3,0.87,0
TXREF-02701,64.53,17.37,130,2,10.59,1
TXREF-02702,15.63,10.98,383,3,2.64,0
TXREF-02703,63.53,21.03,404,1,7.71,0
TXREF-02704,81.78,18.15,331,4,20.47,0
TXREF-02705,40.52,14.97,91,3,3.15,0
TXREF-02706,30.67,10.63,664,5,5.29,0
TXREF-02707,46.44,11.49,203,3,19.36,0
TXREF-02708,4.44,18.35,205,1,1.04,0
TXREF-02709,43.28,9.81,766,5,13.69,0
TXREF-02710,32.08,20.73,240,3,3.21,0
TXREF-02711,33.57,20.0,53,1,17.0,0
TXREF-02712,57.9,20.83,128,4,4.93,0
TXREF-02713,32.99,15.22,1216,4,3.37,0
TXREF-02714,15.32,12.91,746,3,7.24,0
TXREF-02715,31.44,15.14,520,2,22.58,0
TXREF-02716,36.55,16.91,767,4,3.74,0
TXREF-02717,37.82,11.92,165,3,3.49,0
TXREF-02718,39.12,10.48,117,1,22.16,0
TXREF-02719,73.58,13.09,285,2,5.39,0
TXREF-02720,15.93,11.53,275,3,4.09,0
TXREF-02721,39.51,17.97,182,3,4.33,0
TXREF-02722,88.12,23.59,2,5,17.03,1
TXREF-02723,9.98,14.31,409,2,14.37,0
TXREF-02724,39.62,17.15,2524,1,2.13,0
TXREF-02725,22.84,20.44,149,1,3.25,0
TXREF-02726,26.66,16.33,1036,2,16.23,0
TXREF-02727,18.15,15.23,332,3,10.41,0
TXREF-02728,30.81,10.75,94,4,0.38,0
TXREF-02729,131.07,19.42,234,3,7.72,0
TXREF-02730,14.01,18.04,127,4,5.09,0
TXREF-02731,15.0,8.01,463,4,19.37,0
TXREF-02732,13.63,19.64,138,4,34.88,0
TXREF-02733,120.75,11.76,1460,2,4.04,0
TXREF-02734,24.96,22.91,243,3,108.05,0
TXREF-02735,34.18,14.25,58,2,0.84,0
TXREF-02736,26.05,17.86,278,1,5.07,0
TXREF-02737,17.64,13.34,1671,2,6.09,0
TXREF-02738,29.39,10.82,97,4,12.9,0
TXREF-02739,204.37,19.66,882,2,17.05,0
TXREF-02740,94.85,13.08,579,3,21.39,0
TXREF-02741,18.84,18.68,42,3,13.98,0
TXREF-02742,55.49,10.69,158,4,8.6,0
TXREF-02743,19.13,9.86,43,5,4.88,0
TXREF-02744,9.69,12.32,1265,1,1.67,0
TXREF-02745,72.53,15.55,7,1,4.48,1
TXREF-02746,80.26,21.8,436,3,5.04,0
TXREF-02747,73.93,17.12,686,3,1.42,0
TXREF-02748,24.82,13.62,391,1,14.31,0
TXREF-02749,30.87,17.5,46,4,2.64,0
TXREF-02750,59.73,14.05,60,2,11.38,0
TXREF-02751,46.15,18.46,198,3,8.92,0
TXREF-02752,26.22,9.61,446,1,1.59,0
TXREF-02753,10.85,19.3,63,3,2.08,0
TXREF-02754,37.79,17.07,275,1,2.95,0
TXREF-02755,75.71,13.93,156,3,3.51,0
TXREF-02756,14.7,20.06,137,2,29.67,0
TXREF-02757,55.14,12.97,2029,2,7.75,0
TXREF-02758,44.2,14.91,1158,5,2.75,0
TXREF-02759,59.75,12.27,67,2,13.06,0
TXREF-02760,65.22,17.09,448,2,32.47,1
TXREF-02761,21.12,11.74,39,4,3.47,0
TXREF-02762,10.87,16.03,109,3,5.61,0
TXREF-02763,23.71,19.44,444,1,3.07,0
TXREF-02764,66.03,17.35,630,4,11.62,0
TXREF-02765,23.56,11.37,399,3,10.44,0
TXREF-02766,21.12,16.41,163,3,8.06,0
TXREF-02767,9.38,10.86,164,5,6.71,0
TXREF-02768,122.97,7.12,527,3,1.56,0
TXREF-02769,63.09,21.55,245,2,1.13,0
TXREF-02770,60.6,16.67,10,1,5.89,0
TXREF-02771,69.88,13.96,932,2,1.72,0
TXREF-02772,52.73,20.55,207,3,7.82,0
TXREF-02773,29.2,14.18,650,1,1.25,0
TXREF-02774,30.94,19.4,558,2,3.37,0
TXREF-02775,25.59,20.42,1837,2,3.64,0
TXREF-02776,232.06,8.84,27,3,0.39,0
TXREF-02777,51.95,13.67,120,2,2.28,0
TXREF-02778,24.93,14.4,242,2,8.09,0
TXREF-02779,48.67,9.63,268,3,33.2,0
TXREF-02780,16.81,21.04,148,2,31.73,0
TXREF-02781,102.85,20.11,39,3,7.75,0
TXREF-02782,21.63,22.3,549,1,8.41,0
TXREF-02783,49.94,14.04,408,2,16.29,0
TXREF-02784,75.0,12.22,493,2,1.96,0
TXREF-02785,45.93,12.09,67,5,1.28,0
TXREF-02786,37.26,12.74,702,2,2.26,0
TXREF-02787,35.09,14.96,257,1,3.94,0
TXREF-02788,33.43,17.98,325,2,10.73,0
TXREF-02789,22.98,6.89,164,1,1.63,0
TXREF-02790,25.19,15.99,173,4,9.64,0
TXREF-02791,101.02,13.64,47,2,4.31,0
TXREF-02792,32.2,15.68,72,4,1.95,0
TXREF-02793,19.77,17.79,179,2,19.7,0
TXREF-02794,24.01,11.58,542,2,16.59,0
TXREF-02795,76.88,17.02,291,2,9.01,0
TXREF-02796,56.62,9.99,61,1,25.76,0
TXREF-02797,52.11,19.64,124,4,6.13,0
TXREF-02798,28.92,13.22,116,2,4.79,0
TXREF-02799,52.61,14.15,686,4,4.32,0
TXREF-02800,21.9,10.84,1485,4,1.67,0
TXREF-02801,28.88,19.99,94,4,5.24,0
TXREF-02802,69.98,19.08,6,3,4.46,1
TXREF-02803,65.33,10.89,350,2,2.93,0
TXREF-02804,17.17,21.1,552,1,2.07,0
TXREF-02805,18.8,16.74,18,3,13.23,0
TXREF-02806,37.65,20.64,1114,3,10.75,0
TXREF-02807,120.64,18.35,1091,3,11.97,0
TXREF-02808,8.77,22.89,156,2,2.36,0
TXREF-02809,42.54,13.63,415,2,16.15,0
TXREF-02810,12.93,10.82,249,5,9.81,0
TXREF-02811,22.05,0.23,503,1,2.96,0
TXREF-02812,26.78,14.01,147,1,7.21,1
TXREF-02813,25.72,16.03,141,1,0.63,0
